Name,Phase,Prerequisite,Unique,Set,Slot,Type,Speed,Low,High,Armor,Health,Mana,Strength,Agility,Stamina,Intellect,Spirit,Attack Power,Spell Damage,Spell Healing,Nature Damage,Frost Damage,Fire Damage,Phys Hit,Spell Hit,Phys Crit,Spell Crit,Dagger Skill,Mace Skill,Axe Skill,Two-hand Mace Skill,Two-hand Axe Skill,Staff Skill,Melee Haste,Spell Haste,Mp5,Hp5,Spell Pen,Defense,Dodge,Parry,Block,Block Value,Arcane Resistance,Fire Resistance,Nature Resistance,Frost Resistance,Shadow Resistance
Superior Leggings of the Eagle,25,,,,Legs,,,,,79,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of the Falcon,25,,,,Legs,,,,,79,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of the Gorilla,25,,,,Legs,,,,,79,,,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of the Monkey,25,,,,Legs,,,,,79,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of the Owl,25,,,,Legs,,,,,79,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of the Whale,25,,,,Legs,,,,,79,,,,,7,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Leggings of the Wolf,25,,,,Legs,,,,,79,,,,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tribal Pants,25,,,,Legs,,,,,54,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triprunner Dungarees,25,,,,Legs,,,,,101,,,3,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Troll's Bane Leggings,25,,,,Legs,,,,,90,,,,14,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watcher's Leggings,25,,,,Legs,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Willow Pants,25,,,,Legs,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Leggings of Agility,25,,,,Legs,,,,,78,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Leggings of Arcane Wrath,25,,,,Legs,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Leggings of Healing,25,,,,Legs,,,,,78,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Leggings of Power,25,,,,Legs,,,,,78,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Leggings of Spirit,25,,,,Legs,,,,,78,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Leggings of the Bear,25,,,,Legs,,,,,78,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Leggings of the Eagle,25,,,,Legs,,,,,78,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Leggings of the Falcon,25,,,,Legs,,,,,78,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Leggings of the Gorilla,25,,,,Legs,,,,,78,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Leggings of the Monkey,25,,,,Legs,,,,,78,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Leggings of the Owl,25,,,,Legs,,,,,78,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Leggings of the Whale,25,,,,Legs,,,,,78,,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wrangler's Leggings of the Wolf,25,,,,Legs,,,,,78,,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aboriginal Footwraps,25,,,,Feet,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agile Boots,25,,,,Feet,,,,,53,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bandit Boots of Agility,25,,,,Feet,,,,,53,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bandit Boots of Nature's Wrath,25,,,,Feet,,,,,53,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bandit Boots of Power,25,,,,Feet,,,,,53,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bandit Boots of Spirit,25,,,,Feet,,,,,53,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bandit Boots of Stamina,25,,,,Feet,,,,,53,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bandit Boots of the Eagle,25,,,,Feet,,,,,53,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bandit Boots of the Falcon,25,,,,Feet,,,,,53,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bandit Boots of the Gorilla,25,,,,Feet,,,,,53,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bandit Boots of the Monkey,25,,,,Feet,,,,,53,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bandit Boots of the Owl,25,,,,Feet,,,,,53,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bandit Boots of the Whale,25,,,,Feet,,,,,53,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bandit Boots of the Wolf,25,,,,Feet,,,,,53,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbaric Cloth Boots,25,,,,Feet,,,,,19,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bard's Boots of Agility,25,,,,Feet,,,,,49,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bard's Boots of Nature's Wrath,25,,,,Feet,,,,,49,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bard's Boots of Power,25,,,,Feet,,,,,49,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bard's Boots of Spirit,25,,,,Feet,,,,,49,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bard's Boots of Stamina,25,,,,Feet,,,,,49,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bard's Boots of the Eagle,25,,,,Feet,,,,,49,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bard's Boots of the Falcon,25,,,,Feet,,,,,49,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bard's Boots of the Gorilla,25,,,,Feet,,,,,49,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bard's Boots of the Monkey,25,,,,Feet,,,,,49,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bard's Boots of the Owl,25,,,,Feet,,,,,49,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bard's Boots of the Whale,25,,,,Feet,,,,,49,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bard's Boots of the Wolf,25,,,,Feet,,,,,49,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blackened Defias Boots,25,,,,Feet,,,,,51,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bluegill Sandals,25,,,,Feet,,,,,24,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boots of Darkness,25,,,,Feet,,,,,29,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bright Boots,25,,,,Feet,,,,,25,,,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bristlebark Boots,25,,,,Feet,,,,,57,,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneer's Boots,25,,,,Feet,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buckled Boots,25,,,,Feet,,,,,54,,,,,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Courier Treads,25,,,,Feet,,,,,50,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dark Runner Boots,25,,,,Feet,,,,,27,,,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dervish Boots of Agility,25,,,,Feet,,,,,62,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dervish Boots of Nature's Wrath,25,,,,Feet,,,,,62,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dervish Boots of Power,25,,,,Feet,,,,,62,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dervish Boots of Spirit,25,,,,Feet,,,,,62,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dervish Boots of Stamina,25,,,,Feet,,,,,62,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dervish Boots of the Eagle,25,,,,Feet,,,,,62,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dervish Boots of the Falcon,25,,,,Feet,,,,,62,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dervish Boots of the Gorilla,25,,,,Feet,,,,,62,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dervish Boots of the Monkey,25,,,,Feet,,,,,62,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dervish Boots of the Owl,25,,,,Feet,,,,,62,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dervish Boots of the Whale,25,,,,Feet,,,,,62,,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dervish Boots of the Wolf,25,,,,Feet,,,,,62,,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Draftsman Boots,25,,,,Feet,,,,,61,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emblazoned Boots,25,,,,Feet,,,,,64,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Embossed Leather Boots,25,,,,Feet,,,,,48,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extraplanar Spidersilk Boots,25,,,,Feet,,,,,35,,,,,5,5,6,,7,7,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Feet of the Lynx,25,,,,Feet,,,,,63,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feral Shoes of Agility,25,,,,Feet,,,,,51,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feral Shoes of Nature's Wrath,25,,,,Feet,,,,,51,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feral Shoes of Power,25,,,,Feet,,,,,51,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feral Shoes of Spirit,25,,,,Feet,,,,,51,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feral Shoes of Stamina,25,,,,Feet,,,,,51,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feral Shoes of the Eagle,25,,,,Feet,,,,,51,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feral Shoes of the Falcon,25,,,,Feet,,,,,51,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feral Shoes of the Gorilla,25,,,,Feet,,,,,51,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feral Shoes of the Monkey,25,,,,Feet,,,,,51,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feral Shoes of the Owl,25,,,,Feet,,,,,51,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feral Shoes of the Whale,25,,,,Feet,,,,,51,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feral Shoes of the Wolf,25,,,,Feet,,,,,51,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firewalker Boots,25,,,,Feet,,,,,26,,,2,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Footpads of the Fang,25,,,,Feet,,,,,57,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foreman's Boots,25,,,,Feet,,,,,24,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forest Leather Boots,25,,,,Feet,,,,,58,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenweave Sandals,25,,,,Feet,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grizzled Boots,25,,,,Feet,,,,,63,,,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harbinger Boots,25,,,,Feet,,,,,71,,,2,,11,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inscribed Leather Boots,25,,,,Feet,,,,,51,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivycloth Boots,25,,,,Feet,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lightheel Boots,25,,,,Feet,,,,,27,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lupine Slippers of Agility,25,,,,Feet,,,,,49,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lupine Slippers of Nature's Wrath,25,,,,Feet,,,,,49,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lupine Slippers of Power,25,,,,Feet,,,,,49,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lupine Slippers of Spirit,25,,,,Feet,,,,,49,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lupine Slippers of Stamina,25,,,,Feet,,,,,49,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lupine Slippers of the Eagle,25,,,,Feet,,,,,49,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lupine Slippers of the Falcon,25,,,,Feet,,,,,49,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lupine Slippers of the Gorilla,25,,,,Feet,,,,,49,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lupine Slippers of the Monkey,25,,,,Feet,,,,,49,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lupine Slippers of the Owl,25,,,,Feet,,,,,49,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lupine Slippers of the Whale,25,,,,Feet,,,,,49,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lupine Slippers of the Wolf,25,,,,Feet,,,,,49,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moccasins of the White Hare,25,,,,Feet,,,,,32,,,,3,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murloc Hide Kneeboots,25,,,,Feet,,,,,71,,,,,8,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic's Slippers,25,,,,Feet,,,,,22,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pagan Shoes,25,,,,Feet,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pathfinder Footpads of Agility,25,,,,Feet,,,,,64,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pathfinder Footpads of Nature's Wrath,25,,,,Feet,,,,,64,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pathfinder Footpads of Power,25,,,,Feet,,,,,64,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pathfinder Footpads of Spirit,25,,,,Feet,,,,,64,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pathfinder Footpads of Stamina,25,,,,Feet,,,,,64,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pathfinder Footpads of the Eagle,25,,,,Feet,,,,,64,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pathfinder Footpads of the Falcon,25,,,,Feet,,,,,64,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pathfinder Footpads of the Gorilla,25,,,,Feet,,,,,64,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pathfinder Footpads of the Monkey,25,,,,Feet,,,,,64,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pathfinder Footpads of the Owl,25,,,,Feet,,,,,64,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pathfinder Footpads of the Whale,25,,,,Feet,,,,,64,,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pathfinder Footpads of the Wolf,25,,,,Feet,,,,,64,,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prospector's Boots,25,,,,Feet,,,,,52,,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raincaller Boots,25,,,,Feet,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rambling Boots,25,,,,Feet,,,,,51,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Woolen Boots,25,,,,Feet,,,,,23,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rigid Moccasins of Agility,25,,,,Feet,,,,,54,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rigid Moccasins of Nature's Wrath,25,,,,Feet,,,,,54,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rigid Moccasins of Power,25,,,,Feet,,,,,54,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rigid Moccasins of Spirit,25,,,,Feet,,,,,54,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rigid Moccasins of Stamina,25,,,,Feet,,,,,54,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rigid Moccasins of the Eagle,25,,,,Feet,,,,,54,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rigid Moccasins of the Falcon,25,,,,Feet,,,,,54,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rigid Moccasins of the Gorilla,25,,,,Feet,,,,,54,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rigid Moccasins of the Monkey,25,,,,Feet,,,,,54,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rigid Moccasins of the Owl,25,,,,Feet,,,,,54,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rigid Moccasins of the Whale,25,,,,Feet,,,,,54,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rigid Moccasins of the Wolf,25,,,,Feet,,,,,54,,,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ritual Sandals,25,,,,Feet,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robust Boots of Agility,25,,,,Feet,,,,,62,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robust Boots of Nature's Wrath,25,,,,Feet,,,,,62,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robust Boots of Power,25,,,,Feet,,,,,62,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robust Boots of Spirit,25,,,,Feet,,,,,62,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robust Boots of Stamina,25,,,,Feet,,,,,62,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robust Boots of the Eagle,25,,,,Feet,,,,,62,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robust Boots of the Falcon,25,,,,Feet,,,,,62,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robust Boots of the Gorilla,25,,,,Feet,,,,,62,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robust Boots of the Monkey,25,,,,Feet,,,,,62,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robust Boots of the Owl,25,,,,Feet,,,,,62,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robust Boots of the Whale,25,,,,Feet,,,,,62,,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robust Boots of the Wolf,25,,,,Feet,,,,,62,,,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rugged Boots,25,,,,Feet,,,,,48,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sage's Boots,25,,,,Feet,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanguine Sandals,25,,,,Feet,,,,,26,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scouting Boots of Agility,25,,,,Feet,,,,,56,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scouting Boots of Nature's Wrath,25,,,,Feet,,,,,56,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scouting Boots of Power,25,,,,Feet,,,,,56,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scouting Boots of Spirit,25,,,,Feet,,,,,56,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scouting Boots of Stamina,25,,,,Feet,,,,,56,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scouting Boots of the Eagle,25,,,,Feet,,,,,56,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scouting Boots of the Falcon,25,,,,Feet,,,,,56,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scouting Boots of the Gorilla,25,,,,Feet,,,,,56,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scouting Boots of the Monkey,25,,,,Feet,,,,,56,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scouting Boots of the Owl,25,,,,Feet,,,,,56,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scouting Boots of the Whale,25,,,,Feet,,,,,56,,,,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scouting Boots of the Wolf,25,,,,Feet,,,,,56,,,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seer's Boots,25,,,,Feet,,,,,21,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shimmering Boots,25,,,,Feet,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silver-thread Boots,25,,,,Feet,,,,,28,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skinwalkers,25,,,,Feet,,,,,32,,,4,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoldering Boots,25,,,,Feet,,,,,25,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soft-soled Linen Boots,25,,,,Feet,,,,,20,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spider Silk Slippers,25,,,,Feet,,,,,29,,,,3,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spidersilk Boots,25,,,,Feet,,,,,29,,,,,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stable Boots,25,,,,Feet,,,,,51,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stomping Boots,25,,,,Feet,,,,,58,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of Agility,25,,,,Feet,,,,,60,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of Nature's Wrath,25,,,,Feet,,,,,60,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of Power,25,,,,Feet,,,,,60,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of Spirit,25,,,,Feet,,,,,60,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of Stamina,25,,,,Feet,,,,,60,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of the Eagle,25,,,,Feet,,,,,60,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of the Falcon,25,,,,Feet,,,,,60,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of the Gorilla,25,,,,Feet,,,,,60,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of the Monkey,25,,,,Feet,,,,,60,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of the Owl,25,,,,Feet,,,,,60,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of the Whale,25,,,,Feet,,,,,60,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Boots of the Wolf,25,,,,Feet,,,,,60,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trailblazer Boots,25,,,,Feet,,,,,64,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tundra Boots,25,,,,Feet,,,,,62,,,,,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twilight Elementalist's Footpads,25,,,,Feet,,,,,71,,,,5,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twilight Invoker's Shoes,25,,,,Feet,,,,,32,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twilight Slayer's Footpads,25,,,,Feet,,,,,71,,,5,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vorrel's Boots,25,,,,Feet,,,,,64,,,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walking Boots,25,,,,Feet,,,,,22,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warsong Boots,25,,,,Feet,,,,,67,,,,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watcher's Boots,25,,,,Feet,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
